epoch,lr,train_loss_avg,val_loss,val_mae,val_rmse,epoch_time_sec,gpu_mem_peak_mb
71,4.553722641147572e-05,0.446290624976622,4.234547336578369,4.2345476150512695,6.340224315152822,36.100762605667114,2990.80712890625
72,4.28032830311081e-05,0.4423263146023806,4.273043814341227,4.273044109344482,6.374594282815794,36.032259464263916,2990.80712890625
73,4.013204744378996e-05,0.43369179001578095,4.303472782135009,4.303472518920898,6.417920902419786,36.029637575149536,2990.80712890625
74,3.7526440606417345e-05,0.4267573920205409,4.278189582824707,4.278189659118652,6.402012162992774,36.079872846603394,2990.80712890625
75,3.498931171181177e-05,0.4098710366144255,4.267674229939779,4.267674446105957,6.359686016753457,36.065654277801514,2990.80712890625
76,3.2523435073169786e-05,0.40836681338599684,4.238988711039226,4.238988399505615,6.333217954421206,36.08519625663757,2990.80712890625
77,3.0131507090392026e-05,0.3894925838778455,4.287690415064493,4.28769063949585,6.382699841703909,36.15061926841736,2990.80712890625
78,2.7816143301609778e-05,0.38093996279898323,4.267829907735189,4.267829895019531,6.358080983018469,36.02336287498474,2990.80712890625
79,2.5579875523132275e-05,0.3702916309875273,4.281723185857137,4.281723499298096,6.394574500178263,36.10738921165466,2990.80712890625
80,2.3425149080942622e-05,0.37188807147254277,4.310074270884196,4.310074329376221,6.4289224014144235,36.10836839675903,2990.80712890625
81,2.135432013677012e-05,0.36307433983927107,4.3086039765675865,4.3086042404174805,6.419017146567665,36.07012462615967,2990.80712890625
82,1.9369653111661514e-05,0.35596527060646027,4.303152047475179,4.303151607513428,6.405699171250442,36.04676556587219,2990.80712890625
83,1.7473318209870204e-05,0.3522150372716703,4.314244930903117,4.314245223999023,6.413038573969495,36.1761634349823,2990.80712890625
84,1.5667389045769613e-05,0.33613323081096325,4.329853148142496,4.329853057861328,6.446192825770998,36.11914014816284,2990.80712890625
85,1.3953840376386249e-05,0.32291605755512814,4.320426191329956,4.320425987243652,6.442882768823497,36.256553173065186,2990.80712890625
86,1.233454594203208e-05,0.32626789750292146,4.297903768539428,4.297903537750244,6.406968388169396,36.077600717544556,2990.80712890625
87,1.081127641739677e-05,0.31921435185211644,4.280511805852254,4.280511856079102,6.388787114903779,36.19551944732666,2990.80712890625
88,9.385697475341148e-06,0.31605572928946307,4.296626637776693,4.296626567840576,6.413491227128871,36.134308099746704,2990.80712890625
89,8.059367965508136e-06,0.30384263622389696,4.305887141545614,4.305887222290039,6.423569801358114,36.171531200408936,2990.80712890625
90,6.833738209743825e-06,0.30315777642021846,4.309356430689494,4.309356212615967,6.432840086586161,36.14283013343811,2990.80712890625
91,5.710148416191634e-06,0.30354966849436554,4.311161706288655,4.311161994934082,6.435451144489053,36.148290157318115,2990.80712890625
92,4.6898272137943914e-06,0.30518248567089495,4.308570905685425,4.308570861816406,6.426095582642376,36.14077019691467,2990.80712890625
93,3.773890308806748e-06,0.295075202324511,4.311339895248413,4.311339855194092,6.432728897452094,36.08987808227539,2990.80712890625
94,2.9633392647866283e-06,0.288979061092848,4.309657592773437,4.309657573699951,6.420864796133353,36.16391587257385,2990.80712890625
95,2.259060407400287e-06,0.2848543432552063,4.3158685544331865,4.315868377685547,6.435720549629227,36.13818573951721,2990.80712890625
96,1.661823855238177e-06,0.2826022566640423,4.313907981872559,4.313908100128174,6.426316704514239,36.14567804336548,2990.80712890625
97,1.1722826777015272e-06,0.2848400673629709,4.316283359527588,4.316283226013184,6.430717969710461,36.10993981361389,2990.80712890625
98,7.909721808806103e-07,0.28600823902434414,4.315732869466146,4.315732955932617,6.43376154816849,36.14799165725708,2990.80712890625
99,5.183093222053628e-07,0.2828098999966907,4.310164034525553,4.310163974761963,6.42499282777141,36.15108823776245,2990.80712890625
100,3.5459225450853404e-07,0.27928527395317065,4.303837059656779,4.303837299346924,6.418278710466273,36.111844539642334,2990.80712890625
